instance,algorithm,randomSeed,epsilon,horizon,REG
large_scale,kl-ucb,16,0.02,204800,154.0
large_scale,kl-ucb,17,0.02,50,17.0
large_scale,kl-ucb,17,0.02,200,43.0
large_scale,kl-ucb,17,0.02,800,88.0
large_scale,kl-ucb,17,0.02,3200,187.0
large_scale,kl-ucb,17,0.02,12800,204.0
large_scale,kl-ucb,17,0.02,51200,223.0
large_scale,kl-ucb,17,0.02,204800,256.0
large_scale,kl-ucb,18,0.02,50,15.0
large_scale,kl-ucb,18,0.02,200,41.0
large_scale,kl-ucb,18,0.02,800,89.0
large_scale,kl-ucb,18,0.02,3200,146.0
large_scale,kl-ucb,18,0.02,12800,152.0
large_scale,kl-ucb,18,0.02,51200,159.0
large_scale,kl-ucb,18,0.02,204800,161.0
large_scale,kl-ucb,19,0.02,50,16.0
large_scale,kl-ucb,19,0.02,200,42.0
large_scale,kl-ucb,19,0.02,800,67.0
large_scale,kl-ucb,19,0.02,3200,139.0
large_scale,kl-ucb,19,0.02,12800,168.0
large_scale,kl-ucb,19,0.02,51200,233.0
large_scale,kl-ucb,19,0.02,204800,263.0
large_scale,kl-ucb,20,0.02,50,13.0
large_scale,kl-ucb,20,0.02,200,38.0
large_scale,kl-ucb,20,0.02,800,81.0
large_scale,kl-ucb,20,0.02,3200,135.0
large_scale,kl-ucb,20,0.02,12800,158.0
large_scale,kl-ucb,20,0.02,51200,143.0
large_scale,kl-ucb,20,0.02,204800,140.0
large_scale,kl-ucb,21,0.02,50,19.0
large_scale,kl-ucb,21,0.02,200,33.0
large_scale,kl-ucb,21,0.02,800,98.0
large_scale,kl-ucb,21,0.02,3200,201.0
large_scale,kl-ucb,21,0.02,12800,268.0
large_scale,kl-ucb,21,0.02,51200,287.0
large_scale,kl-ucb,21,0.02,204800,249.0
large_scale,kl-ucb,22,0.02,50,18.0
large_scale,kl-ucb,22,0.02,200,22.0
large_scale,kl-ucb,22,0.02,800,82.0
large_scale,kl-ucb,22,0.02,3200,164.0
large_scale,kl-ucb,22,0.02,12800,216.0
large_scale,kl-ucb,22,0.02,51200,223.0
large_scale,kl-ucb,22,0.02,204800,381.0
large_scale,kl-ucb,23,0.02,50,15.0
large_scale,kl-ucb,23,0.02,200,41.0
large_scale,kl-ucb,23,0.02,800,87.0
large_scale,kl-ucb,23,0.02,3200,212.0
large_scale,kl-ucb,23,0.02,12800,272.0
large_scale,kl-ucb,23,0.02,51200,267.0
large_scale,kl-ucb,23,0.02,204800,319.0
large_scale,kl-ucb,24,0.02,50,22.0
large_scale,kl-ucb,24,0.02,200,49.0
large_scale,kl-ucb,24,0.02,800,111.0
large_scale,kl-ucb,24,0.02,3200,218.0
large_scale,kl-ucb,24,0.02,12800,239.0
large_scale,kl-ucb,24,0.02,51200,248.0
large_scale,kl-ucb,24,0.02,204800,194.0
large_scale,kl-ucb,25,0.02,50,15.0
large_scale,kl-ucb,25,0.02,200,29.0
large_scale,kl-ucb,25,0.02,800,113.0
large_scale,kl-ucb,25,0.02,3200,210.0
large_scale,kl-ucb,25,0.02,12800,256.0
large_scale,kl-ucb,25,0.02,51200,267.0
large_scale,kl-ucb,25,0.02,204800,315.0
large_scale,kl-ucb,26,0.02,50,20.0
large_scale,kl-ucb,26,0.02,200,47.0
large_scale,kl-ucb,26,0.02,800,106.0
large_scale,kl-ucb,26,0.02,3200,177.0
large_scale,kl-ucb,26,0.02,12800,210.0
large_scale,kl-ucb,26,0.02,51200,251.0
large_scale,kl-ucb,26,0.02,204800,279.0
large_scale,kl-ucb,27,0.02,50,18.0
large_scale,kl-ucb,27,0.02,200,53.0
large_scale,kl-ucb,27,0.02,800,87.0
large_scale,kl-ucb,27,0.02,3200,187.0
large_scale,kl-ucb,27,0.02,12800,212.0
large_scale,kl-ucb,27,0.02,51200,217.0
large_scale,kl-ucb,27,0.02,204800,339.0
large_scale,kl-ucb,28,0.02,50,21.0
large_scale,kl-ucb,28,0.02,200,42.0
large_scale,kl-ucb,28,0.02,800,97.0
large_scale,kl-ucb,28,0.02,3200,196.0
large_scale,kl-ucb,28,0.02,12800,248.0
large_scale,kl-ucb,28,0.02,51200,289.0
large_scale,kl-ucb,28,0.02,204800,250.0
large_scale,kl-ucb,29,0.02,50,18.0
large_scale,kl-ucb,29,0.02,200,36.0
large_scale,kl-ucb,29,0.02,800,72.0
large_scale,kl-ucb,29,0.02,3200,207.0
large_scale,kl-ucb,29,0.02,12800,248.0
large_scale,kl-ucb,29,0.02,51200,290.0
large_scale,kl-ucb,29,0.02,204800,412.0
large_scale,kl-ucb,30,0.02,50,19.0
large_scale,kl-ucb,30,0.02,200,43.0
large_scale,kl-ucb,30,0.02,800,115.0
large_scale,kl-ucb,30,0.02,3200,188.0
large_scale,kl-ucb,30,0.02,12800,209.0
large_scale,kl-ucb,30,0.02,51200,200.0
large_scale,kl-ucb,30,0.02,204800,168.0
large_scale,kl-ucb,31,0.02,50,14.0
large_scale,kl-ucb,31,0.02,200,37.0
large_scale,kl-ucb,31,0.02,800,71.0
large_scale,kl-ucb,31,0.02,3200,203.0
large_scale,kl-ucb,31,0.02,12800,255.0
large_scale,kl-ucb,31,0.02,51200,249.0
large_scale,kl-ucb,31,0.02,204800,223.0
large_scale,kl-ucb,32,0.02,50,16.0
large_scale,kl-ucb,32,0.02,200,36.0
large_scale,kl-ucb,32,0.02,800,106.0
large_scale,kl-ucb,32,0.02,3200,199.0
large_scale,kl-ucb,32,0.02,12800,251.0
large_scale,kl-ucb,32,0.02,51200,196.0
large_scale,kl-ucb,32,0.02,204800,209.0
large_scale,kl-ucb,33,0.02,50,15.0
large_scale,kl-ucb,33,0.02,200,42.0
large_scale,kl-ucb,33,0.02,800,127.0
large_scale,kl-ucb,33,0.02,3200,185.0
large_scale,kl-ucb,33,0.02,12800,192.0
large_scale,kl-ucb,33,0.02,51200,187.0
large_scale,kl-ucb,33,0.02,204800,178.0
large_scale,kl-ucb,34,0.02,50,19.0
large_scale,kl-ucb,34,0.02,200,55.0
large_scale,kl-ucb,34,0.02,800,103.0
large_scale,kl-ucb,34,0.02,3200,166.0
large_scale,kl-ucb,34,0.02,12800,227.0
large_scale,kl-ucb,34,0.02,51200,261.0
large_scale,kl-ucb,34,0.02,204800,297.0
large_scale,kl-ucb,35,0.02,50,17.0
large_scale,kl-ucb,35,0.02,200,53.0
large_scale,kl-ucb,35,0.02,800,123.0
large_scale,kl-ucb,35,0.02,3200,196.0
large_scale,kl-ucb,35,0.02,12800,241.0
large_scale,kl-ucb,35,0.02,51200,237.0
large_scale,kl-ucb,35,0.02,204800,301.0
large_scale,kl-ucb,36,0.02,50,11.0
large_scale,kl-ucb,36,0.02,200,41.0
large_scale,kl-ucb,36,0.02,800,83.0
large_scale,kl-ucb,36,0.02,3200,153.0
large_scale,kl-ucb,36,0.02,12800,163.0
large_scale,kl-ucb,36,0.02,51200,147.0
large_scale,kl-ucb,36,0.02,204800,149.0
large_scale,kl-ucb,37,0.02,50,18.0
large_scale,kl-ucb,37,0.02,200,49.0
large_scale,kl-ucb,37,0.02,800,99.0
large_scale,kl-ucb,37,0.02,3200,241.0
large_scale,kl-ucb,37,0.02,12800,271.0
large_scale,kl-ucb,37,0.02,51200,253.0
large_scale,kl-ucb,37,0.02,204800,304.0
large_scale,kl-ucb,38,0.02,50,20.0
large_scale,kl-ucb,38,0.02,200,47.0
large_scale,kl-ucb,38,0.02,800,103.0
large_scale,kl-ucb,38,0.02,3200,167.0
large_scale,kl-ucb,38,0.02,12800,206.0
large_scale,kl-ucb,38,0.02,51200,261.0
large_scale,kl-ucb,38,0.02,204800,312.0
large_scale,kl-ucb,39,0.02,50,16.0
large_scale,kl-ucb,39,0.02,200,47.0
large_scale,kl-ucb,39,0.02,800,90.0
large_scale,kl-ucb,39,0.02,3200,168.0
large_scale,kl-ucb,39,0.02,12800,213.0
large_scale,kl-ucb,39,0.02,51200,265.0
large_scale,kl-ucb,39,0.02,204800,334.0
large_scale,kl-ucb,40,0.02,50,15.0
large_scale,kl-ucb,40,0.02,200,37.0
large_scale,kl-ucb,40,0.02,800,85.0
large_scale,kl-ucb,40,0.02,3200,201.0
large_scale,kl-ucb,40,0.02,12800,260.0
large_scale,kl-ucb,40,0.02,51200,332.0
large_scale,kl-ucb,40,0.02,204800,271.0
large_scale,kl-ucb,41,0.02,50,14.0
large_scale,kl-ucb,41,0.02,200,24.0
large_scale,kl-ucb,41,0.02,800,91.0
large_scale,kl-ucb,41,0.02,3200,152.0
large_scale,kl-ucb,41,0.02,12800,192.0
large_scale,kl-ucb,41,0.02,51200,180.0
large_scale,kl-ucb,41,0.02,204800,118.0
large_scale,kl-ucb,42,0.02,50,13.0
large_scale,kl-ucb,42,0.02,200,24.0
large_scale,kl-ucb,42,0.02,800,100.0
large_scale,kl-ucb,42,0.02,3200,194.0
large_scale,kl-ucb,42,0.02,12800,179.0
large_scale,kl-ucb,42,0.02,51200,192.0
large_scale,kl-ucb,42,0.02,204800,189.0
large_scale,kl-ucb,43,0.02,50,19.0
large_scale,kl-ucb,43,0.02,200,52.0
large_scale,kl-ucb,43,0.02,800,92.0
large_scale,kl-ucb,43,0.02,3200,183.0
large_scale,kl-ucb,43,0.02,12800,217.0
large_scale,kl-ucb,43,0.02,51200,214.0
large_scale,kl-ucb,43,0.02,204800,169.0
large_scale,kl-ucb,44,0.02,50,19.0
large_scale,kl-ucb,44,0.02,200,27.0
large_scale,kl-ucb,44,0.02,800,100.0
large_scale,kl-ucb,44,0.02,3200,182.0
large_scale,kl-ucb,44,0.02,12800,207.0
large_scale,kl-ucb,44,0.02,51200,241.0
large_scale,kl-ucb,44,0.02,204800,171.0
large_scale,kl-ucb,45,0.02,50,17.0
large_scale,kl-ucb,45,0.02,200,52.0
large_scale,kl-ucb,45,0.02,800,78.0
large_scale,kl-ucb,45,0.02,3200,154.0
large_scale,kl-ucb,45,0.02,12800,202.0
large_scale,kl-ucb,45,0.02,51200,250.0
large_scale,kl-ucb,45,0.02,204800,353.0
large_scale,kl-ucb,46,0.02,50,13.0
large_scale,kl-ucb,46,0.02,200,24.0
large_scale,kl-ucb,46,0.02,800,91.0
large_scale,kl-ucb,46,0.02,3200,239.0
large_scale,kl-ucb,46,0.02,12800,243.0
large_scale,kl-ucb,46,0.02,51200,287.0
large_scale,kl-ucb,46,0.02,204800,341.0
large_scale,kl-ucb,47,0.02,50,16.0
large_scale,kl-ucb,47,0.02,200,44.0
large_scale,kl-ucb,47,0.02,800,111.0
large_scale,kl-ucb,47,0.02,3200,202.0
large_scale,kl-ucb,47,0.02,12800,228.0
large_scale,kl-ucb,47,0.02,51200,253.0
large_scale,kl-ucb,47,0.02,204800,280.0
large_scale,kl-ucb,48,0.02,50,14.0
large_scale,kl-ucb,48,0.02,200,53.0
large_scale,kl-ucb,48,0.02,800,99.0
large_scale,kl-ucb,48,0.02,3200,191.0
large_scale,kl-ucb,48,0.02,12800,250.0
large_scale,kl-ucb,48,0.02,51200,267.0
large_scale,kl-ucb,48,0.02,204800,362.0
large_scale,kl-ucb,49,0.02,50,21.0
large_scale,kl-ucb,49,0.02,200,46.0
large_scale,kl-ucb,49,0.02,800,101.0
large_scale,kl-ucb,49,0.02,3200,177.0
large_scale,kl-ucb,49,0.02,12800,199.0
large_scale,kl-ucb,49,0.02,51200,269.0
large_scale,kl-ucb,49,0.02,204800,267.0
large_scale,round-robin,0,0.02,50,19.0
large_scale,round-robin,0,0.02,200,77.0
large_scale,round-robin,0,0.02,800,304.0
large_scale,round-robin,0,0.02,3200,1339.0
large_scale,round-robin,0,0.02,12800,5247.0
large_scale,round-robin,0,0.02,51200,21047.0
large_scale,round-robin,0,0.02,204800,84893.0
large_scale,round-robin,1,0.02,50,19.0
large_scale,round-robin,1,0.02,200,77.0
large_scale,round-robin,1,0.02,800,336.0
large_scale,round-robin,1,0.02,3200,1311.0
large_scale,round-robin,1,0.02,12800,5315.0
large_scale,round-robin,1,0.02,51200,21203.0
large_scale,round-robin,1,0.02,204800,84680.0
large_scale,round-robin,2,0.02,50,17.0
large_scale,round-robin,2,0.02,200,70.0
large_scale,round-robin,2,0.02,800,319.0
large_scale,round-robin,2,0.02,3200,1289.0
large_scale,round-robin,2,0.02,12800,5243.0
large_scale,round-robin,2,0.02,51200,21250.0
large_scale,round-robin,2,0.02,204800,84469.0
large_scale,round-robin,3,0.02,50,15.0
large_scale,round-robin,3,0.02,200,80.0
large_scale,round-robin,3,0.02,800,337.0
large_scale,round-robin,3,0.02,3200,1351.0
large_scale,round-robin,3,0.02,12800,5258.0
large_scale,round-robin,3,0.02,51200,21228.0
large_scale,round-robin,3,0.02,204800,84630.0
large_scale,round-robin,4,0.02,50,21.0
large_scale,round-robin,4,0.02,200,90.0
large_scale,round-robin,4,0.02,800,336.0
large_scale,round-robin,4,0.02,3200,1318.0
large_scale,round-robin,4,0.02,12800,5198.0
large_scale,round-robin,4,0.02,51200,21041.0
large_scale,round-robin,4,0.02,204800,84448.0
large_scale,round-robin,5,0.02,50,17.0
large_scale,round-robin,5,0.02,200,83.0
large_scale,round-robin,5,0.02,800,326.0
large_scale,round-robin,5,0.02,3200,1316.0
large_scale,round-robin,5,0.02,12800,5306.0
large_scale,round-robin,5,0.02,51200,21114.0
large_scale,round-robin,5,0.02,204800,84836.0
large_scale,round-robin,6,0.02,50,24.0
large_scale,round-robin,6,0.02,200,82.0
large_scale,round-robin,6,0.02,800,345.0
large_scale,round-robin,6,0.02,3200,1355.0
large_scale,round-robin,6,0.02,12800,5329.0
large_scale,round-robin,6,0.02,51200,21047.0
large_scale,round-robin,6,0.02,204800,84369.0
large_scale,round-robin,7,0.02,50,20.0
large_scale,round-robin,7,0.02,200,83.0
large_scale,round-robin,7,0.02,800,327.0
large_scale,round-robin,7,0.02,3200,1291.0
large_scale,round-robin,7,0.02,12800,5217.0
large_scale,round-robin,7,0.02,51200,21090.0
large_scale,round-robin,7,0.02,204800,84649.0
large_scale,round-robin,8,0.02,50,18.0
large_scale,round-robin,8,0.02,200,77.0
large_scale,round-robin,8,0.02,800,318.0
large_scale,round-robin,8,0.02,3200,1288.0
large_scale,round-robin,8,0.02,12800,5251.0
large_scale,round-robin,8,0.02,51200,20997.0
large_scale,round-robin,8,0.02,204800,84361.0
large_scale,round-robin,9,0.02,50,21.0
large_scale,round-robin,9,0.02,200,86.0
large_scale,round-robin,9,0.02,800,317.0
large_scale,round-robin,9,0.02,3200,1299.0
large_scale,round-robin,9,0.02,12800,5208.0
large_scale,round-robin,9,0.02,51200,20995.0
large_scale,round-robin,9,0.02,204800,84545.0
large_scale,round-robin,10,0.02,50,20.0
large_scale,round-robin,10,0.02,200,73.0
large_scale,round-robin,10,0.02,800,320.0
large_scale,round-robin,10,0.02,3200,1287.0
large_scale,round-robin,10,0.02,12800,5178.0
large_scale,round-robin,10,0.02,51200,21063.0
large_scale,round-robin,10,0.02,204800,84452.0
large_scale,round-robin,11,0.02,50,22.0
large_scale,round-robin,11,0.02,200,88.0
large_scale,round-robin,11,0.02,800,346.0
large_scale,round-robin,11,0.02,3200,1319.0
large_scale,round-robin,11,0.02,12800,5288.0
large_scale,round-robin,11,0.02,51200,21110.0
large_scale,round-robin,11,0.02,204800,84308.0
large_scale,round-robin,12,0.02,50,22.0
large_scale,round-robin,12,0.02,200,85.0
large_scale,round-robin,12,0.02,800,335.0
large_scale,round-robin,12,0.02,3200,1297.0
large_scale,round-robin,12,0.02,12800,5271.0
large_scale,round-robin,12,0.02,51200,21024.0
large_scale,round-robin,12,0.02,204800,84636.0
large_scale,round-robin,13,0.02,50,19.0
large_scale,round-robin,13,0.02,200,67.0
large_scale,round-robin,13,0.02,800,314.0
large_scale,round-robin,13,0.02,3200,1317.0
large_scale,round-robin,13,0.02,12800,5366.0
large_scale,round-robin,13,0.02,51200,21161.0
large_scale,round-robin,13,0.02,204800,84934.0
large_scale,round-robin,14,0.02,50,20.0
large_scale,round-robin,14,0.02,200,80.0
large_scale,round-robin,14,0.02,800,332.0
large_scale,round-robin,14,0.02,3200,1347.0
large_scale,round-robin,14,0.02,12800,5342.0
large_scale,round-robin,14,0.02,51200,21211.0
large_scale,round-robin,14,0.02,204800,84442.0
large_scale,round-robin,15,0.02,50,16.0
large_scale,round-robin,15,0.02,200,83.0
large_scale,round-robin,15,0.02,800,298.0
large_scale,round-robin,15,0.02,3200,1317.0
large_scale,round-robin,15,0.02,12800,5325.0
large_scale,round-robin,15,0.02,51200,21115.0
large_scale,round-robin,15,0.02,204800,84287.0
large_scale,round-robin,16,0.02,50,14.0
large_scale,round-robin,16,0.02,200,83.0
large_scale,round-robin,16,0.02,800,313.0
large_scale,round-robin,16,0.02,3200,1302.0
large_scale,round-robin,16,0.02,12800,5279.0
large_scale,round-robin,16,0.02,51200,21109.0
large_scale,round-robin,16,0.02,204800,84805.0
large_scale,round-robin,17,0.02,50,20.0
large_scale,round-robin,17,0.02,200,90.0
large_scale,round-robin,17,0.02,800,344.0
large_scale,round-robin,17,0.02,3200,1289.0
large_scale,round-robin,17,0.02,12800,5182.0
large_scale,round-robin,17,0.02,51200,21032.0
large_scale,round-robin,17,0.02,204800,84437.0
large_scale,round-robin,18,0.02,50,19.0
large_scale,round-robin,18,0.02,200,90.0
large_scale,round-robin,18,0.02,800,341.0
large_scale,round-robin,18,0.02,3200,1310.0
large_scale,round-robin,18,0.02,12800,5188.0
large_scale,round-robin,18,0.02,51200,21226.0
large_scale,round-robin,18,0.02,204800,84634.0
large_scale,round-robin,19,0.02,50,16.0
large_scale,round-robin,19,0.02,200,68.0
large_scale,round-robin,19,0.02,800,300.0
large_scale,round-robin,19,0.02,3200,1305.0
large_scale,round-robin,19,0.02,12800,5293.0
large_scale,round-robin,19,0.02,51200,21150.0
large_scale,round-robin,19,0.02,204800,84533.0
large_scale,round-robin,20,0.02,50,21.0
large_scale,round-robin,20,0.02,200,90.0
large_scale,round-robin,20,0.02,800,348.0
large_scale,round-robin,20,0.02,3200,1364.0
large_scale,round-robin,20,0.02,12800,5309.0
large_scale,round-robin,20,0.02,51200,21219.0
large_scale,round-robin,20,0.02,204800,84685.0
large_scale,round-robin,21,0.02,50,24.0
large_scale,round-robin,21,0.02,200,89.0
large_scale,round-robin,21,0.02,800,335.0
large_scale,round-robin,21,0.02,3200,1303.0
large_scale,round-robin,21,0.02,12800,5300.0
large_scale,round-robin,21,0.02,51200,21102.0
large_scale,round-robin,21,0.02,204800,84382.0
large_scale,round-robin,22,0.02,50,21.0
large_scale,round-robin,22,0.02,200,86.0
large_scale,round-robin,22,0.02,800,328.0
large_scale,round-robin,22,0.02,3200,1312.0
large_scale,round-robin,22,0.02,12800,5264.0
large_scale,round-robin,22,0.02,51200,21191.0
large_scale,round-robin,22,0.02,204800,84772.0
large_scale,round-robin,23,0.02,50,19.0
large_scale,round-robin,23,0.02,200,77.0
large_scale,round-robin,23,0.02,800,296.0
large_scale,round-robin,23,0.02,3200,1272.0
large_scale,round-robin,23,0.02,12800,5217.0
large_scale,round-robin,23,0.02,51200,21032.0
large_scale,round-robin,23,0.02,204800,84404.0
large_scale,round-robin,24,0.02,50,27.0
large_scale,round-robin,24,0.02,200,90.0
large_scale,round-robin,24,0.02,800,347.0
large_scale,round-robin,24,0.02,3200,1321.0
large_scale,round-robin,24,0.02,12800,5292.0
large_scale,round-robin,24,0.02,51200,21167.0
large_scale,round-robin,24,0.02,204800,84486.0
large_scale,round-robin,25,0.02,50,17.0
large_scale,round-robin,25,0.02,200,73.0
large_scale,round-robin,25,0.02,800,312.0
large_scale,round-robin,25,0.02,3200,1330.0
large_scale,round-robin,25,0.02,12800,5352.0
large_scale,round-robin,25,0.02,51200,21221.0
large_scale,round-robin,25,0.02,204800,84702.0
large_scale,round-robin,26,0.02,50,25.0
large_scale,round-robin,26,0.02,200,84.0
large_scale,round-robin,26,0.02,800,334.0
large_scale,round-robin,26,0.02,3200,1337.0
large_scale,round-robin,26,0.02,12800,5249.0
large_scale,round-robin,26,0.02,51200,21161.0
large_scale,round-robin,26,0.02,204800,84548.0
large_scale,round-robin,27,0.02,50,21.0
large_scale,round-robin,27,0.02,200,97.0
large_scale,round-robin,27,0.02,800,340.0
large_scale,round-robin,27,0.02,3200,1355.0
large_scale,round-robin,27,0.02,12800,5298.0
large_scale,round-robin,27,0.02,51200,21269.0
large_scale,round-robin,27,0.02,204800,84936.0
large_scale,round-robin,28,0.02,50,22.0
large_scale,round-robin,28,0.02,200,94.0
large_scale,round-robin,28,0.02,800,338.0
large_scale,round-robin,28,0.02,3200,1300.0
large_scale,round-robin,28,0.02,12800,5272.0
large_scale,round-robin,28,0.02,51200,21100.0
large_scale,round-robin,28,0.02,204800,84473.0
large_scale,round-robin,29,0.02,50,20.0
large_scale,round-robin,29,0.02,200,75.0
large_scale,round-robin,29,0.02,800,320.0
large_scale,round-robin,29,0.02,3200,1311.0
large_scale,round-robin,29,0.02,12800,5302.0
large_scale,round-robin,29,0.02,51200,21324.0
large_scale,round-robin,29,0.02,204800,84795.0
large_scale,round-robin,30,0.02,50,21.0
large_scale,round-robin,30,0.02,200,86.0
large_scale,round-robin,30,0.02,800,315.0
large_scale,round-robin,30,0.02,3200,1337.0
large_scale,round-robin,30,0.02,12800,5318.0
large_scale,round-robin,30,0.02,51200,21152.0
large_scale,round-robin,30,0.02,204800,84303.0
large_scale,round-robin,31,0.02,50,16.0
large_scale,round-robin,31,0.02,200,71.0
large_scale,round-robin,31,0.02,800,340.0
large_scale,round-robin,31,0.02,3200,1352.0
large_scale,round-robin,31,0.02,12800,5353.0
large_scale,round-robin,31,0.02,51200,21128.0
large_scale,round-robin,31,0.02,204800,84710.0
large_scale,round-robin,32,0.02,50,20.0
large_scale,round-robin,32,0.02,200,78.0
large_scale,round-robin,32,0.02,800,333.0
large_scale,round-robin,32,0.02,3200,1303.0
large_scale,round-robin,32,0.02,12800,5346.0
large_scale,round-robin,32,0.02,51200,21097.0
large_scale,round-robin,32,0.02,204800,84787.0
large_scale,round-robin,33,0.02,50,17.0
large_scale,round-robin,33,0.02,200,80.0
large_scale,round-robin,33,0.02,800,341.0
large_scale,round-robin,33,0.02,3200,1307.0
large_scale,round-robin,33,0.02,12800,5284.0
large_scale,round-robin,33,0.02,51200,21188.0
large_scale,round-robin,33,0.02,204800,84735.0
large_scale,round-robin,34,0.02,50,24.0
large_scale,round-robin,34,0.02,200,73.0
large_scale,round-robin,34,0.02,800,319.0
large_scale,round-robin,34,0.02,3200,1261.0
large_scale,round-robin,34,0.02,12800,5202.0
large_scale,round-robin,34,0.02,51200,21015.0
large_scale,round-robin,34,0.02,204800,84251.0
large_scale,round-robin,35,0.02,50,18.0
large_scale,round-robin,35,0.02,200,92.0
large_scale,round-robin,35,0.02,800,332.0
large_scale,round-robin,35,0.02,3200,1284.0
large_scale,round-robin,35,0.02,12800,5275.0
large_scale,round-robin,35,0.02,51200,21250.0
large_scale,round-robin,35,0.02,204800,84716.0
large_scale,round-robin,36,0.02,50,16.0
large_scale,round-robin,36,0.02,200,82.0
large_scale,round-robin,36,0.02,800,315.0
large_scale,round-robin,36,0.02,3200,1324.0
large_scale,round-robin,36,0.02,12800,5374.0
large_scale,round-robin,36,0.02,51200,21240.0
large_scale,round-robin,36,0.02,204800,84807.0
large_scale,round-robin,37,0.02,50,25.0
large_scale,round-robin,37,0.02,200,84.0
large_scale,round-robin,37,0.02,800,321.0
large_scale,round-robin,37,0.02,3200,1318.0
large_scale,round-robin,37,0.02,12800,5344.0
large_scale,round-robin,37,0.02,51200,21170.0
large_scale,round-robin,37,0.02,204800,84386.0
large_scale,round-robin,38,0.02,50,20.0
large_scale,round-robin,38,0.02,200,83.0
large_scale,round-robin,38,0.02,800,325.0
large_scale,round-robin,38,0.02,3200,1291.0
large_scale,round-robin,38,0.02,12800,5288.0
large_scale,round-robin,38,0.02,51200,21173.0
large_scale,round-robin,38,0.02,204800,84789.0
large_scale,round-robin,39,0.02,50,22.0
large_scale,round-robin,39,0.02,200,89.0
large_scale,round-robin,39,0.02,800,362.0
large_scale,round-robin,39,0.02,3200,1345.0
large_scale,round-robin,39,0.02,12800,5370.0
large_scale,round-robin,39,0.02,51200,21272.0
large_scale,round-robin,39,0.02,204800,84930.0
large_scale,round-robin,40,0.02,50,20.0
large_scale,round-robin,40,0.02,200,69.0
large_scale,round-robin,40,0.02,800,318.0
large_scale,round-robin,40,0.02,3200,1339.0
large_scale,round-robin,40,0.02,12800,5297.0
large_scale,round-robin,40,0.02,51200,21292.0
large_scale,round-robin,40,0.02,204800,84775.0
large_scale,round-robin,41,0.02,50,17.0
large_scale,round-robin,41,0.02,200,73.0
large_scale,round-robin,41,0.02,800,311.0
large_scale,round-robin,41,0.02,3200,1300.0
large_scale,round-robin,41,0.02,12800,5261.0
large_scale,round-robin,41,0.02,51200,21134.0
large_scale,round-robin,41,0.02,204800,84409.0
large_scale,round-robin,42,0.02,50,18.0
large_scale,round-robin,42,0.02,200,77.0
large_scale,round-robin,42,0.02,800,332.0
large_scale,round-robin,42,0.02,3200,1335.0
large_scale,round-robin,42,0.02,12800,5244.0
large_scale,round-robin,42,0.02,51200,21135.0
large_scale,round-robin,42,0.02,204800,84872.0
large_scale,round-robin,43,0.02,50,17.0
large_scale,round-robin,43,0.02,200,80.0
large_scale,round-robin,43,0.02,800,325.0
large_scale,round-robin,43,0.02,3200,1351.0
large_scale,round-robin,43,0.02,12800,5384.0
large_scale,round-robin,43,0.02,51200,21230.0
large_scale,round-robin,43,0.02,204800,84690.0
large_scale,round-robin,44,0.02,50,20.0
large_scale,round-robin,44,0.02,200,78.0
